0.0	0.0	1.33333333333	0.666666666667	1.0	
2.33333333333	1.66666666667	0.0	0.0	1.0	
1.33333333333	0.333333333333	2.0	1.25	3.0	
0.0	1.0	1.25	1.25	2.0	
0.0	2.5	1.0	0.25	2.0	
1.8	1.0	1.6	1.0	2.0	
2.11111111111	1.11111111111	1.83333333333	0.833333333333	2.0	
0.0	0.0	0.0	0.0	1.0	
1.0	3.0	2.28571428571	0.857142857143	2.0	
2.0	1.5	3.0	1.0	2.0	
1.5	3.0	1.81818181818	1.54545454545	2.0	
2.375	1.0	2.5	0.5	1.0	
0.428571428571	1.0	0.0	3.33333333333	1.0	
0.0	0.0	0.333333333333	1.33333333333	1.0	
0.75	0.875	2.0	1.0	1.0	
0.5	1.5	0.0	3.25	3.0	
0.4	1.2	0.888888888889	0.888888888889	2.0	
0.0	2.6	1.5	1.5	1.0	
0.666666666667	1.0	1.0	0.666666666667	2.0	
1.8	0.4	1.33333333333	0.0	2.0	
0.75	1.5	1.66666666667	0.666666666667	1.0	
1.5	0.25	1.5	0.75	2.0	
1.2	0.4	1.0	1.4	2.0	
1.4	0.6	1.57142857143	0.857142857143	3.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
2.0	1.0	3.0	0.0	2.0	
0.0	3.0	1.0	2.0	2.0	
0.5	2.5	2.0	3.0	2.0	
1.5	1.5	4.0	1.0	3.0	
2.16666666667	0.5	0.0	0.0	1.0	
0.0	0.0	1.83333333333	1.16666666667	3.0	
2.14285714286	0.571428571429	0.0	0.0	1.0	
1.57142857143	1.0	1.0	2.0	1.0	
1.5	0.875	2.0	0.5	2.0	
1.66666666667	1.0	0.0	0.0	1.0	
0.0	0.0	0.8	3.4	2.0	
2.25	0.75	1.0	2.0	3.0	
1.0	3.0	0.0	4.0	3.0	
1.14285714286	2.85714285714	2.2	1.0	2.0	
1.0	3.0	1.5	2.0	1.0	
1.22222222222	0.777777777778	0.0	0.0	1.0	
0.0	0.0	0.777777777778	2.22222222222	3.0	
1.3	0.8	1.0	1.0	1.0	
0.8	2.1	1.0	2.0	2.0	
0.909090909091	2.27272727273	1.27272727273	0.727272727273	2.0	
2.5	2.0	0.5	1.0	3.0	
0.833333333333	2.16666666667	1.83333333333	1.0	3.0	
1.0	1.16666666667	2.66666666667	0.666666666667	3.0	
0.846153846154	2.07692307692	0.857142857143	1.0	2.0	
2.0	0.5	1.71428571429	1.0	2.0	
1.75	0.875	1.125	0.875	2.0	
1.6	0.8	0.785714285714	2.14285714286	2.0	
0.866666666667	2.06666666667	0.333333333333	2.33333333333	1.0	
2.11111111111	0.666666666667	1.55555555556	1.11111111111	1.0	
2.0	0.6	0.9375	1.9375	1.0	
0.285714285714	2.28571428571	1.4	1.1	1.0	
1.36363636364	1.18181818182	0.941176470588	2.05882352941	3.0	
0.5	2.125	2.18181818182	0.636363636364	2.0	
1.375	0.75	1.0	2.625	3.0	
2.0	1.66666666667	0.0	0.0	2.0	
1.0	0.0	1.0	2.44444444444	3.0	
1.33333333333	0.777777777778	1.5	1.5	3.0	
1.5	1.0	1.2	0.7	2.0	
1.1	2.4	1.2	1.2	1.0	
0.0	0.0	1.33333333333	2.0	2.0	
2.0	0.833333333333	1.0	3.0	1.0	
2.28571428571	0.714285714286	0.0	1.0	2.0	
1.25	1.5	0.75	3.25	3.0	
1.2	1.4	2.0	0.75	2.0	
0.8	2.8	0.5	0.5	1.0	
2.33333333333	0.888888888889	0.0	0.0	1.0	
0.5	1.66666666667	0.333333333333	3.0	1.0	
2.3	0.8	0.571428571429	1.42857142857	1.0	
0.25	2.5	0.0	2.0	2.0	
1.0	1.5	0.5	1.375	2.0	
0.4	2.4	2.18181818182	0.727272727273	2.0	
1.0	0.5	1.0	0.333333333333	3.0	
0.0	0.0	0.0	0.0	3.0	
1.0	1.0	1.0	0.5	2.0	
1.0	0.571428571429	1.0	1.0	3.0	
0.5	1.5	1.0	0.625	1.0	
1.2	0.4	1.0	1.0	3.0	
1.33333333333	1.66666666667	1.33333333333	2.33333333333	3.0	
1.6	0.4	0.0	0.0	1.0	
1.66666666667	0.5	1.0	1.25	1.0	
1.0	1.75	1.0	2.0	1.0	
2.2	1.4	1.85714285714	0.571428571429	3.0	
0.5	4.5	1.0	1.6	2.0	
0.333333333333	2.66666666667	1.66666666667	1.0	2.0	
1.91666666667	1.41666666667	2.33333333333	2.0	2.0	
1.5	0.75	2.0	1.5	1.0	
1.76923076923	1.38461538462	0.25	2.25	1.0	
1.4	0.6	1.78571428571	1.28571428571	2.0	
1.6	1.4	0.2	2.2	3.0	
1.88888888889	0.666666666667	1.16666666667	0.5	1.0	
0.0	0.0	1.0	1.0	2.0	
2.1	0.8	0.0	2.0	1.0	
1.25	0.75	1.28571428571	1.0	1.0	
1.6	0.6	2.0	0.727272727273	2.0	
1.125	1.25	0.0	1.5	2.0	
