0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.5	1.0	1.0	
3.66666666667	1.0	1.0	0.0	3.0	
0.333333333333	1.0	1.0	3.0	2.0	
0.25	1.75	2.75	0.75	2.0	
2.5	1.5	0.5	0.0	2.0	
3.0	1.33333333333	0.0	0.0	2.0	
0.0	0.0	0.0	0.0	1.0	
1.0	3.0	5.0	1.0	2.0	
2.5	2.25	3.0	1.0	2.0	
1.5	3.0	2.0	2.2	2.0	
4.0	1.5	2.5	0.5	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	1.66666666667	0.666666666667	1.0	
3.0	0.0	2.0	1.0	1.0	
1.5	1.0	0.0	3.0	3.0	
1.2	0.8	2.5	0.5	2.0	
0.0	1.5	1.5	1.5	1.0	
1.375	1.375	1.2	1.2	2.0	
0.6	0.6	0.0	1.0	2.0	
1.33333333333	1.55555555556	0.666666666667	0.833333333333	1.0	
0.666666666667	1.0	1.5	1.16666666667	2.0	
0.5	1.0	1.4	1.5	2.0	
1.42857142857	1.0	0.714285714286	1.0	3.0	
2.33333333333	2.0	1.0	1.0	1.0	
0.888888888889	0.888888888889	0.333333333333	2.66666666667	1.0	
2.25	1.75	1.1	0.8	2.0	
0.25	2.75	1.0	1.25	2.0	
0.4	2.6	2.2	2.4	2.0	
1.2	1.2	1.45454545455	0.909090909091	3.0	
1.33333333333	0.833333333333	0.5	1.5	1.0	
0.0	0.5	0.666666666667	1.0	3.0	
1.42857142857	0.857142857143	0.0	0.333333333333	1.0	
0.571428571429	0.857142857143	0.666666666667	1.66666666667	1.0	
0.625	0.75	1.375	0.75	2.0	
3.0	0.5	1.33333333333	2.33333333333	1.0	
1.33333333333	2.0	1.33333333333	1.33333333333	2.0	
3.14285714286	0.428571428571	1.25	2.0	3.0	
1.5	1.25	1.0	2.75	3.0	
1.6	1.4	3.0	0.625	2.0	
1.2	2.6	1.4	2.0	1.0	
1.66666666667	1.0	2.0	1.66666666667	1.0	
1.0	1.16666666667	1.33333333333	1.83333333333	3.0	
1.71428571429	1.0	1.0	1.14285714286	1.0	
1.28571428571	1.71428571429	1.75	1.75	2.0	
1.375	2.0	1.625	0.875	2.0	
2.2	1.8	0.875	1.125	3.0	
1.22222222222	1.88888888889	1.33333333333	0.333333333333	3.0	
1.36363636364	1.36363636364	1.33333333333	0.833333333333	3.0	
1.2	1.8	1.25	1.25	2.0	
1.23076923077	0.769230769231	1.25	0.5	2.0	
1.4	0.4	1.38461538462	1.15384615385	2.0	
1.14285714286	0.857142857143	1.09090909091	1.90909090909	2.0	
1.16666666667	1.83333333333	0.666666666667	1.33333333333	1.0	
1.55555555556	0.888888888889	0.777777777778	1.0	1.0	
1.5	0.8	1.23076923077	1.69230769231	1.0	
0.5	1.5	0.7	1.0	1.0	
0.727272727273	1.09090909091	1.21428571429	1.85714285714	3.0	
0.8	1.4	1.72727272727	0.818181818182	2.0	
0.625	0.875	1.33333333333	1.33333333333	3.0	
2.0	1.66666666667	0.666666666667	2.33333333333	2.0	
0.75	1.75	1.28571428571	1.28571428571	3.0	
0.666666666667	0.888888888889	1.71428571429	1.57142857143	3.0	
1.0	1.8	0.6	0.8	2.0	
1.375	1.375	1.5	1.375	1.0	
0.0	0.0	1.33333333333	2.0	2.0	
2.77777777778	0.555555555556	1.0	3.0	1.0	
2.9	0.5	0.0	1.0	2.0	
1.28571428571	1.71428571429	0.75	3.25	3.0	
1.25	1.625	2.63636363636	0.545454545455	2.0	
0.8	2.8	0.5	0.5	1.0	
3.33333333333	1.0	1.66666666667	0.666666666667	1.0	
